"Product ID","Title","Tags","Matched Keywords","Matched Licensors","Winning Licensor","Winning Score","Reason"
"4328849342558","Sigma Kappa Olympus Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Green, Red, Shirt, Sigma Kappa, Tee","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4328849375326","Zeta Tau Alpha Olympus Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Green, Red, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4335755591774","Alpha Delta Pi Rose Long Sleeve","_tab_size-chart-3501, Alpha Delta Pi, Black, Long Sleeve, T6","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4335755624542","Alpha Gamma Delta Rose Long Sleeve","_tab_size-chart-3501, Alpha Gamma Delta, Black, Long Sleeve, T6","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4335755657310","Alpha Phi Rose Long Sleeve","_tab_size-chart-3501, Alpha Phi, Black, Long Sleeve, T6","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4335755690078","Alpha Xi Delta Rose Long Sleeve","_tab_size-chart-3501, Alpha Xi Delta, Black, Long Sleeve, T6","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4335755722846","Alpha Chi Omega Rose Long Sleeve","_tab_size-chart-3501, Alpha Chi Omega, Black, Long Sleeve, T6","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4335755755614","Chi Omega Rose Long Sleeve","_tab_size-chart-3501, Black, Chi Omega, Long Sleeve, T6","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4335755821150","Delta Delta Delta Rose Long Sleeve","_tab_size-chart-3501, Black, Delta Delta Delta, Long Sleeve, T6","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4335755919454","Delta Gamma Rose Long Sleeve","_tab_size-chart-3501, Black, Delta Gamma, Long Sleeve, T6","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4335755952222","Gamma Phi Beta Rose Long Sleeve","_tab_size-chart-3501, Black, Gamma Phi Beta, Long Sleeve, T6","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4335756050526","Kappa Alpha Theta Rose Long Sleeve","_tab_size-chart-3501, Black, Kappa Alpha Theta, Long Sleeve, T6","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4335756116062","Kappa Delta Rose Long Sleeve","_tab_size-chart-3501, Black, Kappa Delta, Long Sleeve, T6","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4335756181598","Kappa Kappa Gamma Rose Long Sleeve","_tab_size-chart-3501, Black, Kappa Kappa Gamma, Long Sleeve, T6","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4335756247134","Pi Beta Phi Rose Long Sleeve","_tab_size-chart-3501, Black, Long Sleeve, Pi Beta Phi, T6","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4335756345438","Phi Mu Rose Long Sleeve","_tab_size-chart-3501, Black, Long Sleeve, Phi Mu, T6","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4335756410974","Sigma Delta Tau Rose Long Sleeve","_tab_size-chart-3501, Black, Long Sleeve, Sigma Delta Tau, T6","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4335756476510","Sigma Kappa Rose Long Sleeve","_tab_size-chart-3501, Black, Long Sleeve, Sigma Kappa, T6","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4335756574814","Zeta Tau Alpha Rose Long Sleeve","_tab_size-chart-3501, Black, Long Sleeve, T6, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4336730767454","Alpha Chi Omega Gradient Crewneck","_tab_size-chart-18000, Alpha Chi Omega, Crewneck, DJ, Sweatshirt, White","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4336730931294","Alpha Delta Pi Gradient Crewneck","_tab_size-chart-18000, Alpha Delta Pi, Crewneck, DJ, Sweatshirt, White","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4336731258974","Alpha Epsilon Phi Gradient Crewneck","_tab_size-chart-18000, Alpha Epsilon Phi, Crewneck, DJ, Sweatshirt, White","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"4336731324510","Alpha Gamma Delta Gradient Crewneck","_tab_size-chart-18000, Alpha Gamma Delta, Crewneck, DJ, Sweatshirt, White","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4336731422814","Alpha Omicron Pi Gradient Crewneck","_tab_size-chart-18000, Alpha Omicron Pi, Crewneck, DJ, Sweatshirt, White","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4336731488350","Alpha Phi Gradient Crewneck","_tab_size-chart-18000, Alpha Phi, Crewneck, DJ, Sweatshirt, White","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4336731553886","Alpha Xi Delta Gradient Crewneck","_tab_size-chart-18000, Alpha Xi Delta, Crewneck, DJ, Sweatshirt, White","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4336731619422","Chi Omega Gradient Crewneck","_tab_size-chart-18000, Chi Omega, Crewneck, DJ, Sweatshirt, White","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4336731684958","Delta Delta Delta Gradient Crewneck","_tab_size-chart-18000, Crewneck, Delta Delta Delta, DJ, Sweatshirt, White","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4336731783262","Delta Gamma Gradient Crewneck","_tab_size-chart-18000, Crewneck, Delta Gamma, DJ, Sweatshirt, White","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4336731848798","Delta Zeta Gradient Crewneck","_tab_size-chart-18000, Crewneck, Delta Zeta, DJ, Sweatshirt, White","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"4336731947102","Gamma Phi Beta Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Gamma Phi Beta, Sweatshirt, White","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4336732635230","Kappa Alpha Theta Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Kappa Alpha Theta, Sweatshirt, White","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4336732766302","Kappa Delta Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Kappa Delta, Sweatshirt, White","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4336732831838","Kappa Kappa Gamma Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Kappa Kappa Gamma, Sweatshirt, White","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4336732897374","Phi Mu Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Phi Mu, Sweatshirt, White","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4336732995678","Pi Beta Phi Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Pi Beta Phi, Sweatshirt, White","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4336733061214","Sigma Delta Tau Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Sigma Delta Tau, Sweatshirt, White","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4336733192286","Sigma Kappa Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Sigma Kappa, Sweatshirt, White","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4336733290590","Zeta Tau Alpha Gradient Crewneck","_tab_size-chart-18000, Crewneck, DJ, Sweatshirt, White, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4339038453854","Alpha Gamma Delta Aspen Raglan Crewneck","_tab_size-chart-191, Alpha Gamma Delta, Crewneck, Grey, Sweatshirt, T6","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4339038519390","Alpha Omicron Pi Aspen Raglan Crewneck","_tab_size-chart-191, Alpha Omicron Pi, Crewneck, Grey, Sweatshirt, T6","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4339038552158","Alpha Phi Aspen Raglan Crewneck","_tab_size-chart-191, Alpha Phi, Crewneck, Grey, Sweatshirt, T6","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4339038683230","Alpha Xi Delta Aspen Raglan Crewneck","_tab_size-chart-191, Alpha Xi Delta, Crewneck, Grey, Sweatshirt, T6","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4339038781534","Alpha Chi Omega Aspen Raglan Crewneck","_tab_size-chart-191, Alpha Chi Omega, Crewneck, Grey, Sweatshirt, T6","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4339038912606","Chi Omega Aspen Raglan Crewneck","_tab_size-chart-191, Chi Omega, Crewneck, Grey, Sweatshirt, T6","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4339038978142","Delta Delta Delta Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Delta Delta Delta, Grey, Sweatshirt, T6","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4339039043678","Delta Gamma Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Delta Gamma, Grey, Sweatshirt, T6","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4339039109214","Gamma Phi Beta Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Gamma Phi Beta, Grey, Sweatshirt, T6","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4339039240286","Kappa Alpha Theta Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Kappa Alpha Theta, Sweatshirt, T6","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4339039371358","Kappa Delta Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Kappa Delta, Sweatshirt, T6","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4339039502430","Kappa Kappa Gamma Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Kappa Kappa Gamma, Sweatshirt, T6","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4339039699038","Pi Beta Phi Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Pi Beta Phi, Sweatshirt, T6","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4339039830110","Phi Mu Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Phi Mu, Sweatshirt, T6","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4339039895646","Sigma Delta Tau Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Sigma Delta Tau, Sweatshirt, T6","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4339039928414","Sigma Kappa Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Sigma Kappa, Sweatshirt, T6","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4339040026718","Zeta Tau Alpha Aspen Raglan Crewneck","_tab_size-chart-191, Crewneck, Grey, Sweatshirt, T6, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4340670857310","Alpha Delta Pi Mineral Wash Blanket","Alpha Delta Pi, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4340670890078","Alpha Epsilon Phi Mineral Wash Blanket","Alpha Epsilon Phi, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"4340670922846","Alpha Gamma Delta Mineral Wash Blanket","Alpha Gamma Delta, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4340670955614","Alpha Omicron Pi Mineral Wash Blanket","Alpha Omicron Pi, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4340670988382","Alpha Phi Mineral Wash Blanket","Alpha Phi, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4340671021150","Alpha Xi Delta Mineral Wash Blanket","Alpha Xi Delta, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4340671086686","Alpha Chi Omega Mineral Wash Blanket","Alpha Chi Omega, Blanket, Grey, Home Goods, On Demand, Qbreak Low PM","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4340671119454","Chi Omega Mineral Wash Blanket","Blanket, Chi Omega, Grey, Home Goods, On Demand, Qbreak Low PM","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4340671184990","Delta Delta Delta Mineral Wash Blanket","Blanket, Delta Delta Delta, Grey, Home Goods, On Demand, Qbreak Low PM","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4340671217758","Delta Gamma Mineral Wash Blanket","Blanket, Delta Gamma, Grey, Home Goods, On Demand, Qbreak Low PM","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4340671250526","Delta Zeta Mineral Wash Blanket","Blanket, Delta Zeta, Grey, Home Goods, On Demand, Qbreak Low PM","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"4340671348830","Gamma Phi Beta Mineral Wash Blanket","Blanket, Gamma Phi Beta, Grey, Home Goods, On Demand, Qbreak Low PM","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4340671381598","Kappa Alpha Theta Mineral Wash Blanket","Blanket, Grey, Home Goods, Kappa Alpha Theta, On Demand, Qbreak Low PM","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4340671414366","Kappa Delta Mineral Wash Blanket","Blanket, Grey, Home Goods, Kappa Delta, On Demand, Qbreak Low PM","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4340671447134","Kappa Kappa Gamma Mineral Wash Blanket","Blanket, Grey, Home Goods, Kappa Kappa Gamma, On Demand, Qbreak Low PM","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4340671479902","Pi Beta Phi Mineral Wash Blanket","Blanket, Grey, Home Goods, On Demand, Pi Beta Phi, Qbreak Low PM","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4340671512670","Phi Mu Mineral Wash Blanket","Blanket, Grey, Home Goods, On Demand, Phi Mu, Qbreak Low PM","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4340671545438","Sigma Delta Tau Mineral Wash Blanket","Blanket, Grey, Home Goods, On Demand, Qbreak Low PM, Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4340671578206","Sigma Kappa Mineral Wash Blanket","Blanket, Grey, Home Goods, On Demand, Qbreak Low PM, Sigma Kappa","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4340671610974","Zeta Tau Alpha Mineral Wash Blanket","Blanket, Grey, Home Goods, On Demand, Qbreak Low PM, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4346425213022","Alpha Chi Omega Holiday Cosmetic Bag","Accessories, Alpha Chi Omega, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4346425245790","Alpha Delta Pi Holiday Cosmetic Bag","Accessories, Alpha Delta Pi, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4346425311326","Alpha Epsilon Phi Holiday Cosmetic Bag","Accessories, Alpha Epsilon Phi, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"4346425344094","Alpha Gamma Delta Holiday Cosmetic Bag","Accessories, Alpha Gamma Delta, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4346425376862","Alpha Omicron Pi Holiday Cosmetic Bag","Accessories, Alpha Omicron Pi, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4346425409630","Alpha Phi Holiday Cosmetic Bag","Accessories, Alpha Phi, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4346425442398","Alpha Xi Delta Holiday Cosmetic Bag","Accessories, Alpha Xi Delta, Holiday, On Demand, Pouch, Qbreak High PM","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4346425475166","Chi Omega Holiday Cosmetic Bag","Accessories, Chi Omega, Holiday, On Demand, Pouch, Qbreak High PM","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4346425507934","Delta Delta Delta Holiday Cosmetic Bag","Accessories, Delta Delta Delta, Holiday, On Demand, Pouch, Qbreak High PM","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4346425573470","Delta Gamma Holiday Cosmetic Bag","Accessories, Delta Gamma, Holiday, On Demand, Pouch, Qbreak High PM","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4346425606238","Delta Zeta Holiday Cosmetic Bag","Accessories, Delta Zeta, Holiday, On Demand, Pouch, Qbreak High PM","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"4346425639006","Gamma Phi Beta Holiday Cosmetic Bag","Accessories, Gamma Phi Beta, Holiday, On Demand, Pouch, Qbreak High PM","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4346425671774","Kappa Alpha Theta Holiday Cosmetic Bag","Accessories, Holiday, Kappa Alpha Theta, On Demand, Pouch, Qbreak High PM","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4346425704542","Kappa Delta Holiday Cosmetic Bag","Accessories, Holiday, Kappa Delta, On Demand, Pouch, Qbreak High PM","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4346425737310","Kappa Kappa Gamma Holiday Cosmetic Bag","Accessories, Holiday, Kappa Kappa Gamma, On Demand, Pouch, Qbreak High PM","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4346425770078","Phi Mu Holiday Cosmetic Bag","Accessories, Holiday, On Demand, Phi Mu, Pouch, Qbreak High PM","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4346425835614","Pi Beta Phi Holiday Cosmetic Bag","Accessories, Holiday, On Demand, Pi Beta Phi, Pouch, Qbreak High PM","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4346425868382","Sigma Delta Tau Holiday Cosmetic Bag","Accessories, Holiday, On Demand, Pouch, Qbreak High PM, Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4346425901150","Sigma Kappa Holiday Cosmetic Bag","Accessories, Holiday, On Demand, Pouch, Qbreak High PM, Sigma Kappa","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4346425933918","Zeta Tau Alpha Holiday Cosmetic Bag","Accessories, Holiday, On Demand, Pouch, Qbreak High PM, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4346458865758","Alpha Chi Omega Santa Tee","_tab_size-chart-3001, Alpha Chi Omega, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4346459062366","Alpha Delta Pi Santa Tee","_tab_size-chart-3001, Alpha Delta Pi, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4346459193438","Alpha Epsilon Phi Santa Tee","_tab_size-chart-3001, Alpha Epsilon Phi, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"4346459291742","Alpha Gamma Delta Santa Tee","_tab_size-chart-3001, Alpha Gamma Delta, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4346459422814","Alpha Omicron Pi Santa Tee","_tab_size-chart-3001, Alpha Omicron Pi, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4346459488350","Alpha Phi Santa Tee","_tab_size-chart-3001, Alpha Phi, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4346459586654","Alpha Xi Delta Santa Tee","_tab_size-chart-3001, Alpha Xi Delta, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"4346459652190","Chi Omega Santa Tee","_tab_size-chart-3001, BOGO Tee, Chi Omega, DJ, Grey, Holiday, Shirt, Tee","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4346459717726","Delta Delta Delta Santa Tee","_tab_size-chart-3001, BOGO Tee, Delta Delta Delta, DJ, Grey, Holiday, Shirt, Tee","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"4346459816030","Delta Gamma Santa Tee","_tab_size-chart-3001, BOGO Tee, Delta Gamma, DJ, Grey, Holiday, Shirt, Tee","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"4346459848798","Delta Zeta Santa Tee","_tab_size-chart-3001, BOGO Tee, Delta Zeta, DJ, Grey, Holiday, Shirt, Tee","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"4346459947102","Gamma Phi Beta Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Gamma Phi Beta, Grey, Holiday, Shirt, Tee","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"4346460012638","Kappa Alpha Theta Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Kappa Alpha Theta, Shirt, Tee","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"4346460242014","Kappa Delta Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Kappa Delta, Shirt, Tee","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"4346460536926","Kappa Kappa Gamma Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Kappa Kappa Gamma, Shirt, Tee","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"4346460602462","Phi Mu Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Phi Mu, Shirt, Tee","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"4346460667998","Pi Beta Phi Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Pi Beta Phi, Shirt, Tee","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"4346460733534","Sigma Delta Tau Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Shirt, Sigma Delta Tau, Tee","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"4346460831838","Sigma Kappa Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Shirt, Sigma Kappa, Tee","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"4346460897374","Zeta Tau Alpha Santa Tee","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"4346460962910","Alpha Chi Omega Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Chi Omega, DJ, Holiday, Long Sleeve, White","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"4346461028446","Alpha Delta Pi Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Delta Pi, DJ, Holiday, Long Sleeve, White","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"4346461126750","Alpha Epsilon Phi Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Epsilon Phi, DJ, Holiday, Long Sleeve, White","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"4346461159518","Alpha Gamma Delta Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Gamma Delta, DJ, Holiday, Long Sleeve, White","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"4346461192286","Alpha Omicron Pi Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Omicron Pi, DJ, Holiday, Long Sleeve, White","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"4346461257822","Alpha Phi Holiday Letter Long Sleeve","_tab_size-chart-G2400, Alpha Phi, DJ, Holiday, Long Sleeve, White","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"4346461356126","Chi Omega Holiday Letter Long Sleeve","_tab_size-chart-G2400, Chi Omega, DJ, Holiday, Long Sleeve, White","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"4346461454430","Delta Delta Delta Holiday Letter Long Sleeve","_tab_size-chart-G2400, Delta Delta Delta, DJ, Holiday, Long Sleeve, White","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
